backend,chksum,hide_time,retrieve_time
BACKEND_NULL,CHKSUM_NONE,0.4264693260192871,0.2609751224517822
BACKEND_NULL,CHKSUM_NONE,0.33330512046813965,0.398895263671875
BACKEND_NULL,CHKSUM_NONE,0.4644308090209961,0.3471822738647461
BACKEND_NULL,CHKSUM_NONE,0.4289116859436035,0.3753993511199951
BACKEND_NULL,CHKSUM_NONE,0.44852137565612793,0.19603514671325684
BACKEND_NULL,CHKSUM_NONE,0.39997005462646484,0.3364851474761963
BACKEND_NULL,CHKSUM_NONE,0.472898006439209,0.37204837799072266
BACKEND_NULL,CHKSUM_NONE,0.39441633224487305,0.40131473541259766
BACKEND_NULL,CHKSUM_NONE,0.3840775489807129,0.2681705951690674
BACKEND_NULL,CHKSUM_NONE,0.44087982177734375,0.38562750816345215
BACKEND_NULL,CHKSUM_NONE,0.3989126682281494,0.3237426280975342
BACKEND_NULL,CHKSUM_NONE,0.4178011417388916,0.2816650867462158
BACKEND_NULL,CHKSUM_NONE,0.4422931671142578,0.3722209930419922
BACKEND_NULL,CHKSUM_NONE,0.41002702713012695,0.3590047359466553
BACKEND_NULL,CHKSUM_NONE,0.4046182632446289,0.37283897399902344
BACKEND_NULL,CHKSUM_NONE,0.3795773983001709,0.3613011837005615
BACKEND_NULL,CHKSUM_NONE,0.45720887184143066,0.4168999195098877
BACKEND_NULL,CHKSUM_NONE,0.424851655960083,0.38887882232666016
BACKEND_NULL,CHKSUM_NONE,0.4493687152862549,0.30855417251586914
BACKEND_NULL,CHKSUM_NONE,0.4001452922821045,0.29794979095458984
BACKEND_NULL,CHKSUM_NONE,0.42063212394714355,0.4202735424041748
BACKEND_NULL,CHKSUM_NONE,0.3616292476654053,0.3246445655822754
BACKEND_NULL,CHKSUM_NONE,0.40766048431396484,0.26366209983825684
BACKEND_NULL,CHKSUM_NONE,0.3808720111846924,0.3808896541595459
BACKEND_NULL,CHKSUM_NONE,0.4253692626953125,0.3493518829345703
BACKEND_NULL,CHKSUM_NONE,0.44600677490234375,0.34220123291015625
BACKEND_NULL,CHKSUM_NONE,0.4542543888092041,0.3099353313446045
BACKEND_NULL,CHKSUM_NONE,0.4110696315765381,0.31293463706970215
BACKEND_NULL,CHKSUM_NONE,0.44843459129333496,0.36556220054626465
BACKEND_NULL,CHKSUM_NONE,0.37899208068847656,0.32406139373779297
BACKEND_NULL,CHKSUM_NONE,0.4095156192779541,0.32473087310791016
BACKEND_NULL,CHKSUM_NONE,0.2846086025238037,0.3718283176422119
BACKEND_NULL,CHKSUM_NONE,0.4124267101287842,0.30330967903137207
BACKEND_NULL,CHKSUM_NONE,0.3931601047515869,0.33070826530456543
BACKEND_NULL,CHKSUM_NONE,0.3775296211242676,0.3476588726043701
BACKEND_NULL,CHKSUM_NONE,0.4139556884765625,0.35114336013793945
BACKEND_NULL,CHKSUM_NONE,0.4774198532104492,0.40839242935180664
BACKEND_NULL,CHKSUM_NONE,0.42450881004333496,0.29326844215393066
BACKEND_NULL,CHKSUM_NONE,0.3856494426727295,0.31876134872436523
BACKEND_NULL,CHKSUM_NONE,0.42702174186706543,0.38227200508117676
BACKEND_NULL,CHKSUM_NONE,0.446624755859375,0.3637399673461914
BACKEND_NULL,CHKSUM_NONE,0.46790575981140137,0.3706355094909668
BACKEND_NULL,CHKSUM_NONE,0.4489326477050781,0.3724684715270996
BACKEND_NULL,CHKSUM_NONE,0.4546966552734375,0.351179838180542
BACKEND_NULL,CHKSUM_NONE,0.37789201736450195,0.31484460830688477
BACKEND_NULL,CHKSUM_NONE,0.4463050365447998,0.4127469062805176
BACKEND_NULL,CHKSUM_NONE,0.3743441104888916,0.303175687789917
BACKEND_NULL,CHKSUM_NONE,0.397869348526001,0.32314419746398926
BACKEND_NULL,CHKSUM_NONE,0.40838027000427246,0.36011767387390137
BACKEND_NULL,CHKSUM_NONE,0.4274911880493164,0.3388364315032959
BACKEND_NULL,CHKSUM_CRC32,0.41828322410583496,0.31728506088256836
BACKEND_NULL,CHKSUM_CRC32,0.4186539649963379,0.3439028263092041
BACKEND_NULL,CHKSUM_CRC32,0.3785557746887207,0.2983255386352539
BACKEND_NULL,CHKSUM_CRC32,0.31043553352355957,0.29203271865844727
BACKEND_NULL,CHKSUM_CRC32,0.4284355640411377,0.2970123291015625
BACKEND_NULL,CHKSUM_CRC32,0.41010618209838867,0.34743285179138184
BACKEND_NULL,CHKSUM_CRC32,0.4159672260284424,0.31897568702697754
BACKEND_NULL,CHKSUM_CRC32,0.3639073371887207,0.32500481605529785
BACKEND_NULL,CHKSUM_CRC32,0.42804574966430664,0.2534162998199463
BACKEND_NULL,CHKSUM_CRC32,0.4163532257080078,0.3702101707458496
BACKEND_NULL,CHKSUM_CRC32,0.38608288764953613,0.25599002838134766
BACKEND_NULL,CHKSUM_CRC32,0.3324856758117676,0.25823187828063965
BACKEND_NULL,CHKSUM_CRC32,0.4768030643463135,0.3924398422241211
BACKEND_NULL,CHKSUM_CRC32,0.41385722160339355,0.3367912769317627
BACKEND_NULL,CHKSUM_CRC32,0.40450310707092285,0.36009693145751953
BACKEND_NULL,CHKSUM_CRC32,0.42957353591918945,0.3583970069885254
BACKEND_NULL,CHKSUM_CRC32,0.4457428455352783,0.3559744358062744
BACKEND_NULL,CHKSUM_CRC32,0.4160292148590088,0.3148658275604248
BACKEND_NULL,CHKSUM_CRC32,0.4341287612915039,0.3536558151245117
BACKEND_NULL,CHKSUM_CRC32,0.369232177734375,0.23040270805358887
BACKEND_NULL,CHKSUM_CRC32,0.3651094436645508,0.3055741786956787
BACKEND_NULL,CHKSUM_CRC32,0.4499697685241699,0.3094661235809326
BACKEND_NULL,CHKSUM_CRC32,0.44298505783081055,0.29640984535217285
BACKEND_NULL,CHKSUM_CRC32,0.41134214401245117,0.3279378414154053
BACKEND_NULL,CHKSUM_CRC32,0.440173864364624,0.3582174777984619
BACKEND_NULL,CHKSUM_CRC32,0.38999390602111816,0.2774519920349121
BACKEND_NULL,CHKSUM_CRC32,0.42164111137390137,0.352170467376709
BACKEND_NULL,CHKSUM_CRC32,0.2949647903442383,0.2900972366333008
BACKEND_NULL,CHKSUM_CRC32,0.40120387077331543,0.2955155372619629
BACKEND_NULL,CHKSUM_CRC32,0.3714754581451416,0.39070725440979004
BACKEND_NULL,CHKSUM_CRC32,0.46855807304382324,0.33734822273254395
BACKEND_NULL,CHKSUM_CRC32,0.4177064895629883,0.2660977840423584
BACKEND_NULL,CHKSUM_CRC32,0.42572474479675293,0.3266785144805908
BACKEND_NULL,CHKSUM_CRC32,0.4212021827697754,0.37226438522338867
BACKEND_NULL,CHKSUM_CRC32,0.41643667221069336,0.34397244453430176
BACKEND_NULL,CHKSUM_CRC32,0.4070749282836914,0.3559856414794922
BACKEND_NULL,CHKSUM_CRC32,0.4132115840911865,0.33974504470825195
BACKEND_NULL,CHKSUM_CRC32,0.42879438400268555,0.3747401237487793
BACKEND_NULL,CHKSUM_CRC32,0.4452970027923584,0.33498454093933105
BACKEND_NULL,CHKSUM_CRC32,0.40822839736938477,0.3269174098968506
BACKEND_NULL,CHKSUM_CRC32,0.425861120223999,0.3376352787017822
BACKEND_NULL,CHKSUM_CRC32,0.44597482681274414,0.3799877166748047
