backend,chksum,hide_time,retrieve_time
BACKEND_NULL,CHKSUM_NONE,0.4264345169067383,0.3015267848968506
BACKEND_NULL,CHKSUM_NONE,0.3460996150970459,0.3724536895751953
BACKEND_NULL,CHKSUM_NONE,0.32567834854125977,0.3858485221862793
BACKEND_NULL,CHKSUM_NONE,0.3680603504180908,0.3670680522918701
BACKEND_NULL,CHKSUM_NONE,0.4064178466796875,0.4193563461303711
BACKEND_NULL,CHKSUM_NONE,0.39534592628479004,0.34244298934936523
BACKEND_NULL,CHKSUM_NONE,0.378328800201416,0.380873441696167
BACKEND_NULL,CHKSUM_NONE,0.3303515911102295,0.3532733917236328
BACKEND_NULL,CHKSUM_NONE,0.3719663619995117,0.361194372177124
BACKEND_NULL,CHKSUM_NONE,0.3135712146759033,0.3152451515197754
BACKEND_NULL,CHKSUM_NONE,0.33764219284057617,0.30025792121887207
BACKEND_NULL,CHKSUM_NONE,0.35463738441467285,0.3569493293762207
BACKEND_NULL,CHKSUM_NONE,0.31605100631713867,0.39848852157592773
BACKEND_NULL,CHKSUM_NONE,0.3632822036743164,0.3688349723815918
BACKEND_NULL,CHKSUM_NONE,0.36302614212036133,0.3472309112548828
BACKEND_NULL,CHKSUM_NONE,0.344118595123291,0.3910102844238281
BACKEND_NULL,CHKSUM_NONE,0.3013913631439209,0.376056432723999
BACKEND_NULL,CHKSUM_NONE,0.3572428226470947,0.3701021671295166
BACKEND_NULL,CHKSUM_NONE,0.3243691921234131,0.2762913703918457
BACKEND_NULL,CHKSUM_NONE,0.35944414138793945,0.29974794387817383
BACKEND_NULL,CHKSUM_NONE,0.334913969039917,0.2969624996185303
BACKEND_NULL,CHKSUM_NONE,0.36402130126953125,0.3499760627746582
BACKEND_NULL,CHKSUM_NONE,0.33316898345947266,0.36338114738464355
BACKEND_NULL,CHKSUM_NONE,0.2915327548980713,0.2918543815612793
BACKEND_NULL,CHKSUM_NONE,0.3482997417449951,0.2668633460998535
BACKEND_NULL,CHKSUM_NONE,0.3029811382293701,0.3934950828552246
BACKEND_NULL,CHKSUM_NONE,0.34210801124572754,0.3206753730773926
BACKEND_NULL,CHKSUM_NONE,0.36616945266723633,0.37956714630126953
BACKEND_NULL,CHKSUM_NONE,0.34674501419067383,0.32541608810424805
BACKEND_NULL,CHKSUM_NONE,0.356306791305542,0.3341827392578125
BACKEND_NULL,CHKSUM_NONE,0.3727421760559082,0.3254811763763428
BACKEND_NULL,CHKSUM_NONE,0.3780217170715332,0.3900446891784668
BACKEND_NULL,CHKSUM_NONE,0.34459447860717773,0.350283145904541
BACKEND_NULL,CHKSUM_NONE,0.3162355422973633,0.40352511405944824
BACKEND_NULL,CHKSUM_NONE,0.3934352397918701,0.39238739013671875
BACKEND_NULL,CHKSUM_NONE,0.3518702983856201,0.3762795925140381
BACKEND_NULL,CHKSUM_NONE,0.3459794521331787,0.3323969841003418
BACKEND_NULL,CHKSUM_NONE,0.37758803367614746,0.2685353755950928
BACKEND_NULL,CHKSUM_NONE,0.32907676696777344,0.3892965316772461
BACKEND_NULL,CHKSUM_NONE,0.37053871154785156,0.4063253402709961
BACKEND_NULL,CHKSUM_NONE,0.4006621837615967,0.3566009998321533
BACKEND_NULL,CHKSUM_NONE,0.31000852584838867,0.3073899745941162
BACKEND_NULL,CHKSUM_NONE,0.3720104694366455,0.36031532287597656
BACKEND_NULL,CHKSUM_NONE,0.3861968517303467,0.27937769889831543
BACKEND_NULL,CHKSUM_NONE,0.34965991973876953,0.35905027389526367
BACKEND_NULL,CHKSUM_NONE,0.2961719036102295,0.3211178779602051
BACKEND_NULL,CHKSUM_NONE,0.3512287139892578,0.4342200756072998
BACKEND_NULL,CHKSUM_NONE,0.34793543815612793,0.34482645988464355
BACKEND_NULL,CHKSUM_NONE,0.4017472267150879,0.3365914821624756
BACKEND_NULL,CHKSUM_NONE,0.3048875331878662,0.38202834129333496
BACKEND_NULL,CHKSUM_CRC32,0.32387208938598633,0.3605079650878906
BACKEND_NULL,CHKSUM_CRC32,0.3490874767303467,0.2200009822845459
BACKEND_NULL,CHKSUM_CRC32,0.3214888572692871,0.3361928462982178
BACKEND_NULL,CHKSUM_CRC32,0.3359255790710449,0.4371223449707031
BACKEND_NULL,CHKSUM_CRC32,0.3515963554382324,0.41555309295654297
BACKEND_NULL,CHKSUM_CRC32,0.385714054107666,0.2398531436920166
BACKEND_NULL,CHKSUM_CRC32,0.29909563064575195,0.3141171932220459
BACKEND_NULL,CHKSUM_CRC32,0.3667912483215332,0.3449087142944336
BACKEND_NULL,CHKSUM_CRC32,0.3932228088378906,0.32727479934692383
BACKEND_NULL,CHKSUM_CRC32,0.37312746047973633,0.38321638107299805
BACKEND_NULL,CHKSUM_CRC32,0.3674633502960205,0.2459862232208252
BACKEND_NULL,CHKSUM_CRC32,0.3361544609069824,0.3668954372406006
BACKEND_NULL,CHKSUM_CRC32,0.33171844482421875,0.3637540340423584
BACKEND_NULL,CHKSUM_CRC32,0.3180556297302246,0.29796838760375977
BACKEND_NULL,CHKSUM_CRC32,0.36421751976013184,0.3802924156188965
BACKEND_NULL,CHKSUM_CRC32,0.3464930057525635,0.361236572265625
BACKEND_NULL,CHKSUM_CRC32,0.30269694328308105,0.34143710136413574
BACKEND_NULL,CHKSUM_CRC32,0.3656177520751953,0.33789968490600586
BACKEND_NULL,CHKSUM_CRC32,0.3844735622406006,0.3472921848297119
BACKEND_NULL,CHKSUM_CRC32,0.3281102180480957,0.3248565196990967
BACKEND_NULL,CHKSUM_CRC32,0.41049647331237793,0.37895917892456055
BACKEND_NULL,CHKSUM_CRC32,0.3364119529724121,0.32944655418395996
BACKEND_NULL,CHKSUM_CRC32,0.34222865104675293,0.2992403507232666
BACKEND_NULL,CHKSUM_CRC32,0.31659364700317383,0.3709428310394287
BACKEND_NULL,CHKSUM_CRC32,0.3099994659423828,0.3283555507659912
BACKEND_NULL,CHKSUM_CRC32,0.36351585388183594,0.37598657608032227
BACKEND_NULL,CHKSUM_CRC32,0.38275671005249023,0.3757343292236328
BACKEND_NULL,CHKSUM_CRC32,0.39046478271484375,0.40245699882507324
BACKEND_NULL,CHKSUM_CRC32,0.42783331871032715,0.3709604740142822
BACKEND_NULL,CHKSUM_CRC32,0.3996748924255371,0.4193398952484131
BACKEND_NULL,CHKSUM_CRC32,0.3239283561706543,0.3903801441192627
BACKEND_NULL,CHKSUM_CRC32,0.3862180709838867,0.4639296531677246
BACKEND_NULL,CHKSUM_CRC32,0.31235432624816895,0.425992488861084
BACKEND_NULL,CHKSUM_CRC32,0.4320497512817383,0.3633909225463867
BACKEND_NULL,CHKSUM_CRC32,0.4140317440032959,0.4000716209411621
BACKEND_NULL,CHKSUM_CRC32,0.4342477321624756,0.3939671516418457
BACKEND_NULL,CHKSUM_CRC32,0.3932480812072754,0.3852834701538086
