backend,chksum,hide_time,retrieve_time
BACKEND_NULL,CHKSUM_NONE,1.9254114627838135,0.19049715995788574
BACKEND_NULL,CHKSUM_NONE,0.23839020729064941,0.18107080459594727
BACKEND_NULL,CHKSUM_NONE,0.2564823627471924,0.16949844360351562
BACKEND_NULL,CHKSUM_NONE,0.2365720272064209,0.18344688415527344
BACKEND_NULL,CHKSUM_NONE,0.22963714599609375,0.18993616104125977
BACKEND_NULL,CHKSUM_NONE,0.2623765468597412,0.18415379524230957
BACKEND_NULL,CHKSUM_NONE,0.2327253818511963,0.17844820022583008
BACKEND_NULL,CHKSUM_NONE,0.21523785591125488,0.16507387161254883
BACKEND_NULL,CHKSUM_NONE,0.2289443016052246,0.1808488368988037
BACKEND_NULL,CHKSUM_NONE,0.22022104263305664,0.13402676582336426
BACKEND_NULL,CHKSUM_NONE,0.21946310997009277,0.21642589569091797
BACKEND_NULL,CHKSUM_NONE,0.23618531227111816,0.20963740348815918
BACKEND_NULL,CHKSUM_NONE,0.22847437858581543,0.1765880584716797
BACKEND_NULL,CHKSUM_NONE,0.23864507675170898,0.18770527839660645
BACKEND_NULL,CHKSUM_NONE,0.23961663246154785,0.1810007095336914
BACKEND_NULL,CHKSUM_NONE,0.22890090942382812,0.16396570205688477
BACKEND_NULL,CHKSUM_NONE,0.2205193042755127,0.09511899948120117
BACKEND_NULL,CHKSUM_NONE,0.2175886631011963,0.17009806632995605
BACKEND_NULL,CHKSUM_NONE,0.18716979026794434,0.17376708984375
BACKEND_NULL,CHKSUM_NONE,0.23807835578918457,0.18650126457214355
BACKEND_NULL,CHKSUM_NONE,0.2400524616241455,0.19036221504211426
BACKEND_NULL,CHKSUM_NONE,0.23163795471191406,0.17509031295776367
BACKEND_NULL,CHKSUM_NONE,0.2376270294189453,0.1649637222290039
BACKEND_NULL,CHKSUM_NONE,0.23552465438842773,0.17111492156982422
BACKEND_NULL,CHKSUM_NONE,0.22005343437194824,0.18574953079223633
BACKEND_NULL,CHKSUM_NONE,0.22352957725524902,0.20846247673034668
BACKEND_NULL,CHKSUM_NONE,0.22423458099365234,0.18979549407958984
BACKEND_NULL,CHKSUM_NONE,0.25353312492370605,0.17116951942443848
BACKEND_NULL,CHKSUM_NONE,0.23063302040100098,0.16659212112426758
BACKEND_NULL,CHKSUM_NONE,0.23103642463684082,0.15888166427612305
BACKEND_NULL,CHKSUM_NONE,0.23570919036865234,0.17992615699768066
BACKEND_NULL,CHKSUM_NONE,0.2193620204925537,0.19497203826904297
BACKEND_NULL,CHKSUM_NONE,0.21833181381225586,0.1851351261138916
BACKEND_NULL,CHKSUM_NONE,0.23370862007141113,0.17419910430908203
BACKEND_NULL,CHKSUM_NONE,0.2495419979095459,0.19759154319763184
BACKEND_NULL,CHKSUM_NONE,0.20494556427001953,0.20070242881774902
BACKEND_NULL,CHKSUM_NONE,0.22698521614074707,0.1762685775756836
BACKEND_NULL,CHKSUM_NONE,0.20934748649597168,0.1832561492919922
BACKEND_NULL,CHKSUM_NONE,0.23145651817321777,0.18607664108276367
BACKEND_NULL,CHKSUM_NONE,0.23057913780212402,0.195601224899292
BACKEND_NULL,CHKSUM_NONE,0.24199271202087402,0.18619132041931152
BACKEND_NULL,CHKSUM_NONE,0.22476530075073242,0.18602728843688965
BACKEND_NULL,CHKSUM_NONE,0.26863646507263184,0.18996977806091309
BACKEND_NULL,CHKSUM_NONE,0.25543856620788574,0.1635417938232422
BACKEND_NULL,CHKSUM_NONE,0.28284430503845215,0.2733583450317383
BACKEND_NULL,CHKSUM_NONE,0.2899174690246582,0.23563075065612793
BACKEND_NULL,CHKSUM_NONE,0.2549741268157959,0.2097034454345703
BACKEND_NULL,CHKSUM_NONE,0.2527897357940674,0.25371718406677246
BACKEND_NULL,CHKSUM_NONE,0.2588038444519043,0.27432942390441895
BACKEND_NULL,CHKSUM_NONE,0.29647231101989746,0.22312402725219727
BACKEND_NULL,CHKSUM_CRC32,0.25665831565856934,0.26888179779052734
BACKEND_NULL,CHKSUM_CRC32,0.28329944610595703,0.2926061153411865
BACKEND_NULL,CHKSUM_CRC32,0.2830352783203125,0.2144026756286621
BACKEND_NULL,CHKSUM_CRC32,0.24550414085388184,0.2957751750946045
BACKEND_NULL,CHKSUM_CRC32,0.23783159255981445,0.23612523078918457
BACKEND_NULL,CHKSUM_CRC32,0.268782377243042,0.29116201400756836
BACKEND_NULL,CHKSUM_CRC32,0.26713085174560547,0.22409892082214355
BACKEND_NULL,CHKSUM_CRC32,0.2160177230834961,0.285733699798584
BACKEND_NULL,CHKSUM_CRC32,0.19434642791748047,0.2672233581542969
BACKEND_NULL,CHKSUM_CRC32,0.29274606704711914,0.3002500534057617
BACKEND_NULL,CHKSUM_CRC32,0.28421616554260254,0.28082966804504395
BACKEND_NULL,CHKSUM_CRC32,0.2768259048461914,0.1996784210205078
BACKEND_NULL,CHKSUM_CRC32,0.26364994049072266,0.2884824275970459
